F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:34:23, 35.67460740336837, 139.6713063208254, 49.688944147994235, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:41:06, 35.674606651288386, 139.6713067892191, 45.32583019120847, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:41:23, 35.674606651288386, 139.6713067892191, 45.32583019120847, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:47:18, 35.67479873520695, 139.67139972095364, 14.413634674790648, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:47:18, 35.674606651288386, 139.6713067892191, 45.32583019120847, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 11:47:26, 35.674606651288386, 139.6713067892191, 45.32583019120847, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 13:32:02, 35.67479873520695, 139.67139972095364, 14.413634674790648, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 13:32:02, 35.674606651288386, 139.6713067892191, 45.32583019120847, 0.0, 90%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:35:19, 35.67476948553503, 139.67108433291628, 31.375140076349613, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:36:19, 35.67475191740463, 139.67118746929614, 53.990891872177485, 0.006157768043349123, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:37:51, 35.67456464226574, 139.6715020568756, 34.77863861083492, 1.1699999570846558, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:39:16, 35.674645110028074, 139.67102132998076, 85.7420133247822, 0.8299999833106995, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:40:16, 35.67475082948667, 139.67118624943492, 25.585810695803023, 0.6590717555748786, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:41:16, 35.67475358725136, 139.67120310978382, 25.336353767099304, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:44:50, 35.67480122047546, 139.67133335706163, 13.050397508209874, 0.1831784109250378, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:45:16, 35.67468773019044, 139.6712848269877, 10.661054557424617, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:46:16, 35.67467589219876, 139.6711935185195, 7.765702791221226, 1.1296249046259845, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:47:16, 35.67466339162595, 139.6712346081063, 8.930594762742098, 0.0, 95%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:48:16, 35.674668908427904, 139.67124267333466, 6.9876693796389295, 0.42753538425126864, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:50:56, 35.67466856653327, 139.67124446043573, 6.966014392657118, 0.5378384290907898, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:51:16, 35.6747454591237, 139.6714442311472, 29.20381985880451, 0.0, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:53:13, 35.674745689237945, 139.67145192824228, 74.5617473256426, 1.2190612042763915, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:53:15, 35.674884676444464, 139.67144334534018, 45.53680516992541, 0.0, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:54:41, 35.67493413009807, 139.67106044698667, 26.180837836285132, 0.0, 100%
F00C2468-08D9-4EA0-8AE9-0E3BD167CCB7, 2025-08-04 15:55:08, 35.67482885086466, 139.67082098483857, 18.157136755939323, 0.0, 100%
